Project,Sample Year,Observation Date,District,Sub District,Location,ASLProjectType,Gear,Mesh,Period,Run,Sex Determination Method,Card No,Fish Num,Sex,Length,Length Type,Age Fresh,Age Salt,Total Age,Age Error,Aging Structure
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,3,male,455,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,4,male,610,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,5,male,520,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,6,male,560,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,7,male,580,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,8,female,830,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,9,male,610,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,17,10,male,575,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,1,male,510,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,2,male,565,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,3,female,730,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,4,female,720,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,5,male,575,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,6,male,560,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,7,male,675,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/16/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,18,8,male,625,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,1,male,640,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,2,male,585,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,3,male,630,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,4,male,540,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,5,male,600,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,6,male,610,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,7,male,640,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,8,female,815,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,9,male,685,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,19,10,male,625,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,1,male,935,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,2,male,665,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,3,male,665,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,4,male,720,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,5,male,665,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,6,male,820,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,7,male,795,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,8,male,750,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,9,male,575,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,20,10,male,710,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,1,male,555,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,2,male,585,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,3,female,730,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,4,male,560,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,5,female,720,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,6,female,785,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,7,male,610,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/17/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,21,8,male,610,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,1,male,560,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,2,male,790,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,3,male,550,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,4,male,490,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,5,male,670,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,6,male,530,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,7,male,575,Mid-eye to fork of tail,1,1,3,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,8,male,595,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,9,male,665,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,22,10,male,710,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,1,female,820,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,2,male,505,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,3,male,590,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,4,male,445,Mid-eye to fork of tail,2,2,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,5,male,710,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,6,female,775,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,7,male,545,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,8,male,595,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,9,male,615,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,23,10,female,730,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,1,male,510,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,2,male,670,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,3,male,555,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,4,male,540,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,5,male,660,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,6,male,570,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,7,male,615,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,8,male,565,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,9,male,585,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,24,10,female,755,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,1,male,555,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,2,male,625,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,3,male,620,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,4,male,530,Mid-eye to fork of tail,1,1,3,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,5,male,765,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,6,female,755,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,7,male,760,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,8,male,620,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,9,male,610,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,25,10,male,620,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,1,male,675,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,2,female,760,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,3,male,490,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,4,male,780,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,5,male,555,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,6,female,710,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,7,male,600,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,8,male,670,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,9,male,660,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,26,10,female,760,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,1,male,730,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,2,female,760,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,3,female,770,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,4,male,690,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,5,male,535,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,6,male,560,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,7,female,815,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,8,male,615,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,9,male,505,Mid-eye to fork of tail,1,1,3,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,27,10,male,725,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,28,1,female,860,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,28,2,male,590,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,28,3,male,910,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/18/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,28,4,male,580,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,1,male,715,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,2,female,785,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,3,female,790,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,4,male,630,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,5,male,615,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,6,female,810,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,7,female,830,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,8,male,670,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2018,7/19/2018,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,29,9,male,650,Mid-eye to fork of tail,,,,Regenerated,scale
